bin_id,bin_text,bin_impressions
4611685705689073612,"POLYGON ((4.75 50.75, 5.25 50.75, 5.25 51.25, 4.75 51.25, 4.75 50.75))",1605
4611685705689073611,"POLYGON ((4.25 50.75, 4.75 50.75, 4.75 51.25, 4.25 51.25, 4.25 50.75))",12763
4611685693541071616,"POLYGON ((4.75 52.75, 5.25 52.75, 5.25 53.25, 4.75 53.25, 4.75 52.75))",53595
4611685696578072117,"POLYGON ((5.75 52.25, 6.25 52.25, 6.25 52.75, 5.75 52.75, 5.75 52.25))",319571
4611685693541071617,"POLYGON ((5.25 52.75, 5.75 52.75, 5.75 53.25, 5.25 53.25, 5.25 52.75))",81044
4611685696578072116,"POLYGON ((5.25 52.25, 5.75 52.25, 5.75 52.75, 5.25 52.75, 5.25 52.25))",224882
4611685693541071618,"POLYGON ((5.75 52.75, 6.25 52.75, 6.25 53.25, 5.75 53.25, 5.75 52.75))",199709
4611685696578072119,"POLYGON ((6.75 52.25, 7.25 52.25, 7.25 52.75, 6.75 52.75, 6.75 52.25))",131680
4611685693541071619,"POLYGON ((6.25 52.75, 6.75 52.75, 6.75 53.25, 6.25 53.25, 6.25 52.75))",351475
4611685696578072118,"POLYGON ((6.25 52.25, 6.75 52.25, 6.75 52.75, 6.25 52.75, 6.25 52.25))",240090
4611685696578072113,"POLYGON ((3.75 52.25, 4.25 52.25, 4.25 52.75, 3.75 52.75, 3.75 52.25))",14
4611685696578072115,"POLYGON ((4.75 52.25, 5.25 52.25, 5.25 52.75, 4.75 52.75, 4.75 52.25))",982192
4611685696578072114,"POLYGON ((4.25 52.25, 4.75 52.25, 4.75 52.75, 4.25 52.75, 4.25 52.25))",408310
4611685699615072613,"POLYGON ((4.25 51.75, 4.75 51.75, 4.75 52.25, 4.25 52.25, 4.25 51.75))",1450415
4611685702652073110,"POLYGON ((3.25 51.25, 3.75 51.25, 3.75 51.75, 3.25 51.75, 3.25 51.25))",63249
4611685699615072612,"POLYGON ((3.75 51.75, 4.25 51.75, 4.25 52.25, 3.75 52.25, 3.75 51.75))",118360
4611685702652073111,"POLYGON ((3.75 51.25, 4.25 51.25, 4.25 51.75, 3.75 51.75, 3.75 51.25))",98516
4611685699615072615,"POLYGON ((5.25 51.75, 5.75 51.75, 5.75 52.25, 5.25 52.25, 5.25 51.75))",576836
4611685699615072614,"POLYGON ((4.75 51.75, 5.25 51.75, 5.25 52.25, 4.75 52.25, 4.75 51.75))",850273
4611685702652073116,"POLYGON ((6.25 51.25, 6.75 51.25, 6.75 51.75, 6.25 51.75, 6.25 51.25))",968
4611685690504071119,"POLYGON ((5.75 53.25, 6.25 53.25, 6.25 53.75, 5.75 53.75, 5.75 53.25))",26462
4611685699615072617,"POLYGON ((6.25 51.75, 6.75 51.75, 6.75 52.25, 6.25 52.25, 6.25 51.75))",191688
4611685702652073114,"POLYGON ((5.25 51.25, 5.75 51.25, 5.75 51.75, 5.25 51.75, 5.25 51.25))",582346
4611685690504071118,"POLYGON ((5.25 53.25, 5.75 53.25, 5.75 53.75, 5.25 53.75, 5.25 53.25))",6003
4611685699615072616,"POLYGON ((5.75 51.75, 6.25 51.75, 6.25 52.25, 5.75 52.25, 5.75 51.75))",603236
4611685702652073115,"POLYGON ((5.75 51.25, 6.25 51.25, 6.25 51.75, 5.75 51.75, 5.75 51.25))",213126
4611685690504071117,"POLYGON ((4.75 53.25, 5.25 53.25, 5.25 53.75, 4.75 53.75, 4.75 53.25))",3745
4611685702652073112,"POLYGON ((4.25 51.25, 4.75 51.25, 4.75 51.75, 4.25 51.75, 4.25 51.25))",220443
4611685690504071123,"POLYGON ((7.75 53.25, 8.25 53.25, 8.25 53.75, 7.75 53.75, 7.75 53.25))",121
4611685699615072618,"POLYGON ((6.75 51.75, 7.25 51.75, 7.25 52.25, 6.75 52.25, 6.75 51.75))",94430
4611685702652073113,"POLYGON ((4.75 51.25, 5.25 51.25, 5.25 51.75, 4.75 51.75, 4.75 51.25))",404278
4611685690504071122,"POLYGON ((7.25 53.25, 7.75 53.25, 7.75 53.75, 7.25 53.75, 7.25 53.25))",271
4611685690504071121,"POLYGON ((6.75 53.25, 7.25 53.25, 7.25 53.75, 6.75 53.75, 6.75 53.25))",18562
4611685693541071615,"POLYGON ((4.25 52.75, 4.75 52.75, 4.75 53.25, 4.25 53.25, 4.25 52.75))",12719
4611685693541071620,"POLYGON ((6.75 52.75, 7.25 52.75, 7.25 53.25, 6.75 53.25, 6.75 52.75))",131747
4611685705689073614,"POLYGON ((5.75 50.75, 6.25 50.75, 6.25 51.25, 5.75 51.25, 5.75 50.75))",274203
4611685690504071120,"POLYGON ((6.25 53.25, 6.75 53.25, 6.75 53.75, 6.25 53.75, 6.25 53.25))",37571
4611685693541071621,"POLYGON ((7.25 52.75, 7.75 52.75, 7.75 53.25, 7.25 53.25, 7.25 52.75))",1452
4611685705689073613,"POLYGON ((5.25 50.75, 5.75 50.75, 5.75 51.25, 5.25 51.25, 5.25 50.75))",86982
